,ID,yr,cm,annualprec,summerpdsi,wintertemp
4392,60,2010,40.4,1.4914,-1.5675,2.033333333
4393,60,2011,41.2,2.0694,-0.3875,5.133333333
4394,1034,1998,1.7,1.765,-0.795,5.633333333
4395,1034,2010,2.5,1.4914,-1.5675,2.033333333
4396,634,1993,25.8,1.5967,-0.9375,4.566666667
4397,634,1996,26.4,2.0648,0.535,3.266666667
4398,634,1998,26.5,1.765,-0.795,5.633333333
4399,634,2002,26.6,1.8056,-1.055,5.4
4400,634,2004,26.7,1.8532,-0.795,5.1
4401,634,2006,26.8,1.4533,-2.0425,5.666666667
4402,634,2008,26.9,1.5392,-2.47,4.833333333
4403,634,2010,27.3,1.4914,-1.5675,2.033333333
4404,634,2011,27,2.0694,-0.3875,5.133333333
4405,268,1993,49.8,1.5967,-0.9375,4.566666667
4406,268,1996,51.3,2.0648,0.535,3.266666667
4407,268,1998,51.9,1.765,-0.795,5.633333333
4408,268,2002,52.8,1.8056,-1.055,5.4
4409,268,2004,53.1,1.8532,-0.795,5.1
4410,268,2006,54.1,1.4533,-2.0425,5.666666667
4411,268,2008,54.9,1.5392,-2.47,4.833333333
4412,268,2010,55.5,1.4914,-1.5675,2.033333333
4413,268,2011,56.5,2.0694,-0.3875,5.133333333
4414,38,1998,1.1,1.765,-0.795,5.633333333
4415,38,2002,1.3,1.8056,-1.055,5.4
4416,38,2004,1.8,1.8532,-0.795,5.1
4417,38,2006,1.9,1.4533,-2.0425,5.666666667
4418,38,2008,2.2,1.5392,-2.47,4.833333333
4419,38,2010,2.3,1.4914,-1.5675,2.033333333
4420,38,2011,2.2,2.0694,-0.3875,5.133333333
4421,120,1998,1.5,1.765,-0.795,5.633333333
4422,120,2002,1.6,1.8056,-1.055,5.4
4423,120,2004,1.7,1.8532,-0.795,5.1
4424,120,2006,1.7,1.4533,-2.0425,5.666666667
4425,120,2008,1.7,1.5392,-2.47,4.833333333
4426,120,2010,2.5,1.4914,-1.5675,2.033333333
4427,120,2011,1.5,2.0694,-0.3875,5.133333333
4428,417,1996,5,2.0648,0.535,3.266666667
4429,417,1998,5.1,1.765,-0.795,5.633333333
4430,417,2002,2.1,1.8056,-1.055,5.4
4431,417,2004,2,1.8532,-0.795,5.1
4432,417,2006,2.3,1.4533,-2.0425,5.666666667
4433,417,2008,2.4,1.5392,-2.47,4.833333333
4434,417,2010,2.7,1.4914,-1.5675,2.033333333
4435,417,2011,3,2.0694,-0.3875,5.133333333
4436,135,1996,29.1,2.0648,0.535,3.266666667
4437,135,1998,28.8,1.765,-0.795,5.633333333
4438,135,2002,29.4,1.8056,-1.055,5.4
4439,135,2004,29.5,1.8532,-0.795,5.1
4440,135,2006,29.9,1.4533,-2.0425,5.666666667
4441,135,2008,30.1,1.5392,-2.47,4.833333333
4442,135,2010,30.4,1.4914,-1.5675,2.033333333
4443,135,2011,30.8,2.0694,-0.3875,5.133333333
4444,627,1993,17.1,1.5967,-0.9375,4.566666667
4445,627,1996,17.3,2.0648,0.535,3.266666667
4446,627,1998,16.5,1.765,-0.795,5.633333333
4447,134,1996,8.9,2.0648,0.535,3.266666667
4448,134,1998,9,1.765,-0.795,5.633333333
4449,134,2002,9.2,1.8056,-1.055,5.4
4450,134,2004,9.3,1.8532,-0.795,5.1
4451,134,2006,9.4,1.4533,-2.0425,5.666666667
4452,134,2008,9.4,1.5392,-2.47,4.833333333
4453,134,2010,9.5,1.4914,-1.5675,2.033333333
4454,134,2011,9.8,2.0694,-0.3875,5.133333333
4455,987,1998,0.9,1.765,-0.795,5.633333333
4456,987,2002,1,1.8056,-1.055,5.4
4457,987,2004,1.5,1.8532,-0.795,5.1
4458,987,2006,1.5,1.4533,-2.0425,5.666666667
4459,987,2008,2.1,1.5392,-2.47,4.833333333
4460,987,2010,1.5,1.4914,-1.5675,2.033333333
4461,987,2011,1.5,2.0694,-0.3875,5.133333333
4462,630,1993,44.2,1.5967,-0.9375,4.566666667
4463,630,1996,45.5,2.0648,0.535,3.266666667
4464,630,1998,46.3,1.765,-0.795,5.633333333
4465,630,2002,47.2,1.8056,-1.055,5.4
4466,630,2004,47.5,1.8532,-0.795,5.1
4467,630,2006,48.1,1.4533,-2.0425,5.666666667
4468,630,2008,48.8,1.5392,-2.47,4.833333333
4469,630,2010,49.3,1.4914,-1.5675,2.033333333
4470,630,2011,49.4,2.0694,-0.3875,5.133333333
4471,1270,2008,2.4,1.5392,-2.47,4.833333333
4472,1270,2010,2.7,1.4914,-1.5675,2.033333333
4473,1270,2011,3.2,2.0694,-0.3875,5.133333333
4474,1271,2008,2.7,1.5392,-2.47,4.833333333
4475,1271,2010,2.8,1.4914,-1.5675,2.033333333
4476,1271,2011,2.9,2.0694,-0.3875,5.133333333
4477,949,1995,4.6,1.9505,0.15,5.3
4478,949,1996,5.1,2.0648,0.535,3.266666667
4479,949,1998,4.6,1.765,-0.795,5.633333333
4480,949,2002,4.6,1.8056,-1.055,5.4
4481,949,2004,4.7,1.8532,-0.795,5.1
4482,949,2006,4.7,1.4533,-2.0425,5.666666667
4483,949,2008,4.7,1.5392,-2.47,4.833333333
4484,949,2010,5.7,1.4914,-1.5675,2.033333333
4485,949,2011,4.7,2.0694,-0.3875,5.133333333
4486,820,1993,16.8,1.5967,-0.9375,4.566666667
4487,820,1996,17,2.0648,0.535,3.266666667
4488,820,1998,17.1,1.765,-0.795,5.633333333
4489,820,2002,17.1,1.8056,-1.055,5.4
4490,820,2006,17.3,1.4533,-2.0425,5.666666667
4491,820,2008,17.3,1.5392,-2.47,4.833333333
4492,820,2010,17.4,1.4914,-1.5675,2.033333333
4493,820,2011,17.3,2.0694,-0.3875,5.133333333
4494,1355,2010,1.2,1.4914,-1.5675,2.033333333
4495,1355,2011,1.8,2.0694,-0.3875,5.133333333
4496,884,1993,4.2,1.5967,-0.9375,4.566666667
4497,884,1996,4.2,2.0648,0.535,3.266666667
4498,884,1998,4.4,1.765,-0.795,5.633333333
4499,884,2002,4.7,1.8056,-1.055,5.4
4500,884,2004,5.2,1.8532,-0.795,5.1
4501,884,2006,5.7,1.4533,-2.0425,5.666666667
4502,884,2008,5.8,1.5392,-2.47,4.833333333
4503,884,2010,5.8,1.4914,-1.5675,2.033333333
4504,884,2011,6.1,2.0694,-0.3875,5.133333333
4505,882,1993,7.3,1.5967,-0.9375,4.566666667
4506,882,1996,8.1,2.0648,0.535,3.266666667
4507,882,1998,8.8,1.765,-0.795,5.633333333
4508,882,2002,10,1.8056,-1.055,5.4
4509,882,2004,10.7,1.8532,-0.795,5.1
4510,882,2006,12.1,1.4533,-2.0425,5.666666667
4511,882,2008,12.9,1.5392,-2.47,4.833333333
4512,882,2010,13.9,1.4914,-1.5675,2.033333333
4513,882,2011,14.8,2.0694,-0.3875,5.133333333
4514,763,1995,0.9,1.9505,0.15,5.3
4515,763,1996,1,2.0648,0.535,3.266666667
4516,763,1998,1,1.765,-0.795,5.633333333
4517,763,2002,1.2,1.8056,-1.055,5.4
4518,763,2004,1.2,1.8532,-0.795,5.1
4519,763,2006,1.5,1.4533,-2.0425,5.666666667
4520,763,2008,1.5,1.5392,-2.47,4.833333333
4521,763,2010,1.5,1.4914,-1.5675,2.033333333
4522,1025,1998,0.8,1.765,-0.795,5.633333333
4523,1025,2002,0.9,1.8056,-1.055,5.4
4524,1025,2004,1,1.8532,-0.795,5.1
4525,1025,2006,1.6,1.4533,-2.0425,5.666666667
4526,1025,2008,1.6,1.5392,-2.47,4.833333333
4527,1025,2010,1.9,1.4914,-1.5675,2.033333333
4528,1025,2011,2.2,2.0694,-0.3875,5.133333333
4529,898,1993,9.5,1.5967,-0.9375,4.566666667
4530,898,1996,11.3,2.0648,0.535,3.266666667
4531,898,1998,12.4,1.765,-0.795,5.633333333
4532,898,2002,14.1,1.8056,-1.055,5.4
4533,898,2004,15,1.8532,-0.795,5.1
4534,898,2006,15.6,1.4533,-2.0425,5.666666667
4535,898,2008,16.1,1.5392,-2.47,4.833333333
4536,898,2010,16.1,1.4914,-1.5675,2.033333333
4537,762,1998,1.2,1.765,-0.795,5.633333333
4538,762,2002,1.5,1.8056,-1.055,5.4
4539,762,2004,1.7,1.8532,-0.795,5.1
4540,762,2006,1.9,1.4533,-2.0425,5.666666667
4541,762,2008,2.2,1.5392,-2.47,4.833333333
4542,762,2010,2.2,1.4914,-1.5675,2.033333333
4543,762,2011,2.4,2.0694,-0.3875,5.133333333
4544,1110,2006,9.6,1.4533,-2.0425,5.666666667
4545,1110,2008,9.4,1.5392,-2.47,4.833333333
4546,1110,2010,9.5,1.4914,-1.5675,2.033333333
4547,1110,2011,9.4,2.0694,-0.3875,5.133333333
4548,1109,2006,11.5,1.4533,-2.0425,5.666666667
4549,1109,2008,11.5,1.5392,-2.47,4.833333333
4550,1109,2010,11.4,1.4914,-1.5675,2.033333333
4551,1109,2011,11.4,2.0694,-0.3875,5.133333333
4552,878,1993,36.5,1.5967,-0.9375,4.566666667
4553,878,1996,37.9,2.0648,0.535,3.266666667
4554,878,1998,37.9,1.765,-0.795,5.633333333
4555,878,2002,38.6,1.8056,-1.055,5.4
4556,878,2004,38.7,1.8532,-0.795,5.1
4557,878,2006,39.3,1.4533,-2.0425,5.666666667
4558,878,2008,39.3,1.5392,-2.47,4.833333333
4559,878,2010,40,1.4914,-1.5675,2.033333333
4560,878,2011,40,2.0694,-0.3875,5.133333333
4561,640,1995,19.1,1.9505,0.15,5.3
4562,640,1996,19.4,2.0648,0.535,3.266666667
4563,640,1998,19.2,1.765,-0.795,5.633333333
4564,640,2002,19.2,1.8056,-1.055,5.4
4565,640,2004,19.3,1.8532,-0.795,5.1
4566,640,2006,19.3,1.4533,-2.0425,5.666666667
4567,640,2008,19.7,1.5392,-2.47,4.833333333
4568,640,2010,19.7,1.4914,-1.5675,2.033333333
4569,640,2011,19.7,2.0694,-0.3875,5.133333333
4570,122,1998,19.4,1.765,-0.795,5.633333333
4571,122,2002,19.3,1.8056,-1.055,5.4
4572,122,2004,19.3,1.8532,-0.795,5.1
4573,122,2006,19.3,1.4533,-2.0425,5.666666667
4574,122,2008,20,1.5392,-2.47,4.833333333
4575,122,2010,20.3,1.4914,-1.5675,2.033333333
4576,122,2011,20.7,2.0694,-0.3875,5.133333333
4577,983,1993,39,1.5967,-0.9375,4.566666667
4578,983,1996,41.5,2.0648,0.535,3.266666667
4579,983,1998,42.6,1.765,-0.795,5.633333333
4580,983,2002,44.4,1.8056,-1.055,5.4
4581,983,2004,45.5,1.8532,-0.795,5.1
4582,983,2006,45.8,1.4533,-2.0425,5.666666667
4583,983,2008,46.8,1.5392,-2.47,4.833333333
4584,983,2010,48,1.4914,-1.5675,2.033333333
4585,983,2011,48.4,2.0694,-0.3875,5.133333333
4586,793,1993,30,1.5967,-0.9375,4.566666667
4587,793,1996,30.3,2.0648,0.535,3.266666667
4588,793,1998,30.4,1.765,-0.795,5.633333333
4589,793,2002,30.7,1.8056,-1.055,5.4
4590,793,2004,30.7,1.8532,-0.795,5.1
4591,793,2006,30.8,1.4533,-2.0425,5.666666667
4592,793,2008,30.7,1.5392,-2.47,4.833333333
4593,793,2010,31.1,1.4914,-1.5675,2.033333333
4594,793,2011,30.9,2.0694,-0.3875,5.133333333
4595,297,1993,31.2,1.5967,-0.9375,4.566666667
4596,297,1996,32.1,2.0648,0.535,3.266666667
4597,297,1998,32.7,1.765,-0.795,5.633333333
4598,297,2002,33.4,1.8056,-1.055,5.4
4599,297,2004,33.4,1.8532,-0.795,5.1
4600,297,2006,33.7,1.4533,-2.0425,5.666666667
4601,297,2008,33.5,1.5392,-2.47,4.833333333
4602,297,2010,34.3,1.4914,-1.5675,2.033333333
4603,297,2011,34.4,2.0694,-0.3875,5.133333333
4604,790,1993,28.4,1.5967,-0.9375,4.566666667
4605,790,1996,29.1,2.0648,0.535,3.266666667
4606,790,1998,29.1,1.765,-0.795,5.633333333
4607,790,2002,29.7,1.8056,-1.055,5.4
4608,790,2004,29.9,1.8532,-0.795,5.1
4609,790,2006,30.1,1.4533,-2.0425,5.666666667
4610,790,2010,30.8,1.4914,-1.5675,2.033333333
4611,790,2011,31.1,2.0694,-0.3875,5.133333333
4612,106,1996,1.7,2.0648,0.535,3.266666667
4613,106,1998,1.8,1.765,-0.795,5.633333333
4614,106,2002,2.1,1.8056,-1.055,5.4
4615,106,2004,2.2,1.8532,-0.795,5.1
4616,106,2006,2.3,1.4533,-2.0425,5.666666667
4617,106,2008,2.4,1.5392,-2.47,4.833333333
4618,106,2010,2.5,1.4914,-1.5675,2.033333333
4619,106,2011,2.1,2.0694,-0.3875,5.133333333
4620,651,1995,7.7,1.9505,0.15,5.3
4621,651,1996,7.6,2.0648,0.535,3.266666667
4622,651,1998,7.4,1.765,-0.795,5.633333333
4623,651,2002,7.5,1.8056,-1.055,5.4
4624,651,2004,7.7,1.8532,-0.795,5.1
4625,651,2006,7.8,1.4533,-2.0425,5.666666667
4626,651,2008,7.9,1.5392,-2.47,4.833333333
4627,651,2010,8.1,1.4914,-1.5675,2.033333333
4628,651,2011,7.9,2.0694,-0.3875,5.133333333
4629,321,1996,78.2,2.0648,0.535,3.266666667
4630,321,1998,78.6,1.765,-0.795,5.633333333
4631,321,2002,79.6,1.8056,-1.055,5.4
4632,321,2004,79.6,1.8532,-0.795,5.1
4633,321,2006,79.7,1.4533,-2.0425,5.666666667
4634,321,2008,80.4,1.5392,-2.47,4.833333333
4635,321,2010,80.6,1.4914,-1.5675,2.033333333
4636,321,2011,81.3,2.0694,-0.3875,5.133333333
4637,901,1993,18.6,1.5967,-0.9375,4.566666667
4638,901,1996,18.8,2.0648,0.535,3.266666667
4639,901,1998,18.6,1.765,-0.795,5.633333333
4640,901,2002,18.1,1.8056,-1.055,5.4
4641,901,2004,18.8,1.8532,-0.795,5.1
4642,359,1998,20.5,1.765,-0.795,5.633333333
4643,359,2002,20.9,1.8056,-1.055,5.4
4644,359,2004,21.3,1.8532,-0.795,5.1
4645,359,2006,21.4,1.4533,-2.0425,5.666666667
4646,359,2008,21.5,1.5392,-2.47,4.833333333
4647,359,2010,21.8,1.4914,-1.5675,2.033333333
4648,359,2011,21.9,2.0694,-0.3875,5.133333333
4649,274,1998,0.8,1.765,-0.795,5.633333333
4650,274,2002,1.2,1.8056,-1.055,5.4
4651,274,2004,1.9,1.8532,-0.795,5.1
4652,274,2006,1.9,1.4533,-2.0425,5.666666667
4653,274,2008,1.9,1.5392,-2.47,4.833333333
4654,274,2010,2.1,1.4914,-1.5675,2.033333333
4655,274,2011,2.5,2.0694,-0.3875,5.133333333
4656,659,1995,1.4,1.9505,0.15,5.3
4657,659,2004,2.3,1.8532,-0.795,5.1
4658,659,2006,2.4,1.4533,-2.0425,5.666666667
4659,659,2008,1.8,1.5392,-2.47,4.833333333
4660,660,1995,1.5,1.9505,0.15,5.3
4661,660,2004,2.5,1.8532,-0.795,5.1
4662,660,2008,2.3,1.5392,-2.47,4.833333333
4663,425,1998,22.7,1.765,-0.795,5.633333333
4664,425,2002,23.2,1.8056,-1.055,5.4
4665,425,2004,23.6,1.8532,-0.795,5.1
4666,425,2006,23.8,1.4533,-2.0425,5.666666667
4667,425,2008,23.9,1.5392,-2.47,4.833333333
4668,425,2010,24.2,1.4914,-1.5675,2.033333333
4669,425,2011,24.7,2.0694,-0.3875,5.133333333
4670,375,1996,68,2.0648,0.535,3.266666667
4671,375,1998,68.5,1.765,-0.795,5.633333333
4672,375,2002,69.4,1.8056,-1.055,5.4
4673,375,2004,69.6,1.8532,-0.795,5.1
4674,375,2006,70,1.4533,-2.0425,5.666666667
4675,375,2008,70.7,1.5392,-2.47,4.833333333
4676,375,2010,71,1.4914,-1.5675,2.033333333
4677,375,2011,71,2.0694,-0.3875,5.133333333
4678,655,1993,14.9,1.5967,-0.9375,4.566666667
4679,655,1996,15,2.0648,0.535,3.266666667
4680,969,1995,10.5,1.9505,0.15,5.3
4681,969,1996,10.6,2.0648,0.535,3.266666667
4682,969,1998,10,1.765,-0.795,5.633333333
4683,969,2002,9.9,1.8056,-1.055,5.4
4684,792,1993,15.7,1.5967,-0.9375,4.566666667
4685,792,1996,15.9,2.0648,0.535,3.266666667
4686,792,1998,15.8,1.765,-0.795,5.633333333
4687,792,2002,15.7,1.8056,-1.055,5.4
4688,792,2004,15.8,1.8532,-0.795,5.1
4689,792,2006,15.8,1.4533,-2.0425,5.666666667
4690,792,2008,15.7,1.5392,-2.47,4.833333333
4691,792,2010,15.9,1.4914,-1.5675,2.033333333
4692,792,2011,15.8,2.0694,-0.3875,5.133333333
4693,989,1995,1.2,1.9505,0.15,5.3
4694,989,1996,1.3,2.0648,0.535,3.266666667
4695,989,1998,1.8,1.765,-0.795,5.633333333
4696,989,2002,2,1.8056,-1.055,5.4
4697,989,2004,2.3,1.8532,-0.795,5.1
4698,989,2006,2.7,1.4533,-2.0425,5.666666667
4699,989,2008,3,1.5392,-2.47,4.833333333
4700,989,2010,3.2,1.4914,-1.5675,2.033333333
4701,989,2011,3.4,2.0694,-0.3875,5.133333333
4702,376,1996,8.2,2.0648,0.535,3.266666667
4703,376,1998,8.1,1.765,-0.795,5.633333333
4704,376,2002,8.5,1.8056,-1.055,5.4
4705,376,2004,8.4,1.8532,-0.795,5.1
4706,376,2006,8.3,1.4533,-2.0425,5.666666667
4707,376,2008,8.3,1.5392,-2.47,4.833333333
4708,376,2010,8.2,1.4914,-1.5675,2.033333333
4709,376,2011,8.3,2.0694,-0.3875,5.133333333
4710,226,1996,13.4,2.0648,0.535,3.266666667
4711,226,1998,15,1.765,-0.795,5.633333333
4712,226,2002,13,1.8056,-1.055,5.4
4713,114,1995,1.1,1.9505,0.15,5.3
4714,114,1996,1.4,2.0648,0.535,3.266666667
4715,114,1998,1.6,1.765,-0.795,5.633333333
4716,114,2002,2,1.8056,-1.055,5.4
4717,114,2004,2.1,1.8532,-0.795,5.1
4718,114,2006,2.2,1.4533,-2.0425,5.666666667
4719,114,2008,2.5,1.5392,-2.47,4.833333333
4720,114,2010,2.6,1.4914,-1.5675,2.033333333
4721,114,2011,3.1,2.0694,-0.3875,5.133333333
4722,536,1998,24.4,1.765,-0.795,5.633333333
4723,536,2002,24.5,1.8056,-1.055,5.4
4724,536,2004,25.1,1.8532,-0.795,5.1
4725,536,2006,25.1,1.4533,-2.0425,5.666666667
4726,536,2008,25.3,1.5392,-2.47,4.833333333
4727,536,2010,25.2,1.4914,-1.5675,2.033333333
4728,536,2011,25.4,2.0694,-0.3875,5.133333333
4729,377,1996,3.9,2.0648,0.535,3.266666667
4730,377,1998,4.5,1.765,-0.795,5.633333333
4731,377,2002,4.2,1.8056,-1.055,5.4
4732,377,2004,4.3,1.8532,-0.795,5.1
4733,377,2006,4.3,1.4533,-2.0425,5.666666667
4734,377,2008,4.4,1.5392,-2.47,4.833333333
4735,377,2010,4.4,1.4914,-1.5675,2.033333333
4736,377,2011,4.4,2.0694,-0.3875,5.133333333
4737,101,1998,3,1.765,-0.795,5.633333333
4738,101,2002,3,1.8056,-1.055,5.4
4739,101,2004,3.1,1.8532,-0.795,5.1
4740,101,2006,3.1,1.4533,-2.0425,5.666666667
4741,101,2008,3.1,1.5392,-2.47,4.833333333
4742,101,2010,3.2,1.4914,-1.5675,2.033333333
4743,101,2011,3,2.0694,-0.3875,5.133333333
4744,132,1996,21.1,2.0648,0.535,3.266666667
4745,132,1998,21.9,1.765,-0.795,5.633333333
4746,132,2002,24.1,1.8056,-1.055,5.4
4747,132,2004,25.3,1.8532,-0.795,5.1
4748,132,2006,26.4,1.4533,-2.0425,5.666666667
4749,132,2008,27.3,1.5392,-2.47,4.833333333
4750,132,2010,27.6,1.4914,-1.5675,2.033333333
4751,132,2011,27.7,2.0694,-0.3875,5.133333333
4752,771,1995,1.5,1.9505,0.15,5.3
4753,771,1996,1.5,2.0648,0.535,3.266666667
4754,771,1998,1.8,1.765,-0.795,5.633333333
4755,771,2002,2.5,1.8056,-1.055,5.4
4756,771,2004,3,1.8532,-0.795,5.1
4757,771,2006,3.2,1.4533,-2.0425,5.666666667
4758,771,2008,3.8,1.5392,-2.47,4.833333333
4759,771,2010,4.4,1.4914,-1.5675,2.033333333
4760,771,2011,4.8,2.0694,-0.3875,5.133333333
4761,1264,2007,1.2,1.2303,-2.835,5.866666667
4762,1264,2008,1.2,1.5392,-2.47,4.833333333
4763,1264,2010,1.3,1.4914,-1.5675,2.033333333
4764,1264,2011,1.3,2.0694,-0.3875,5.133333333
4765,779,1995,2.1,1.9505,0.15,5.3
4766,779,1996,2.3,2.0648,0.535,3.266666667
4767,779,1998,2.7,1.765,-0.795,5.633333333
4768,779,2002,3.1,1.8056,-1.055,5.4
4769,779,2004,3.4,1.8532,-0.795,5.1
4770,779,2006,3.9,1.4533,-2.0425,5.666666667
4771,779,2008,4.3,1.5392,-2.47,4.833333333
4772,779,2010,4.6,1.4914,-1.5675,2.033333333
4773,779,2011,5,2.0694,-0.3875,5.133333333
4774,131,1996,2.7,2.0648,0.535,3.266666667
4775,131,1998,2.8,1.765,-0.795,5.633333333
4776,1263,2007,1.1,1.2303,-2.835,5.866666667
4777,1263,2008,1.1,1.5392,-2.47,4.833333333
4778,1263,2010,1.2,1.4914,-1.5675,2.033333333
4779,1263,2011,1.4,2.0694,-0.3875,5.133333333
4780,1262,2007,1.3,1.2303,-2.835,5.866666667
4781,1262,2008,1.5,1.5392,-2.47,4.833333333
4782,1262,2010,1.7,1.4914,-1.5675,2.033333333
4783,1262,2011,2.1,2.0694,-0.3875,5.133333333
4784,531,1998,1.1,1.765,-0.795,5.633333333
4785,531,2002,1.1,1.8056,-1.055,5.4
4786,531,2004,1.2,1.8532,-0.795,5.1
4787,531,2006,1.4,1.4533,-2.0425,5.666666667
4788,531,2008,1.2,1.5392,-2.47,4.833333333
4789,531,2010,1.3,1.4914,-1.5675,2.033333333
4790,531,2011,1.3,2.0694,-0.3875,5.133333333
4791,788,1993,17,1.5967,-0.9375,4.566666667
4792,788,1996,17.5,2.0648,0.535,3.266666667
4793,788,1998,17.4,1.765,-0.795,5.633333333
4794,781,1993,45.4,1.5967,-0.9375,4.566666667
4795,781,1996,47.1,2.0648,0.535,3.266666667
4796,781,1998,47.1,1.765,-0.795,5.633333333
4797,781,2002,48,1.8056,-1.055,5.4
4798,781,2004,48.3,1.8532,-0.795,5.1
4799,781,2006,49,1.4533,-2.0425,5.666666667
4800,781,2008,49.2,1.5392,-2.47,4.833333333
4801,781,2010,50.9,1.4914,-1.5675,2.033333333
4802,781,2011,50.9,2.0694,-0.3875,5.133333333
4803,765,1996,32.5,2.0648,0.535,3.266666667
4804,765,1998,33.1,1.765,-0.795,5.633333333
4805,765,2002,33.8,1.8056,-1.055,5.4
4806,765,2004,34.1,1.8532,-0.795,5.1
4807,765,2006,34.4,1.4533,-2.0425,5.666666667
4808,765,2008,34.8,1.5392,-2.47,4.833333333
4809,765,2010,35.3,1.4914,-1.5675,2.033333333
4810,765,2011,35.3,2.0694,-0.3875,5.133333333
4811,1310,2010,1.5,1.4914,-1.5675,2.033333333
4812,1310,2011,2.2,2.0694,-0.3875,5.133333333
4813,1356,2010,1.5,1.4914,-1.5675,2.033333333
4814,1356,2011,1.5,2.0694,-0.3875,5.133333333
4815,256,1998,40.1,1.765,-0.795,5.633333333
4816,256,2002,40.5,1.8056,-1.055,5.4
4817,256,2004,40.5,1.8532,-0.795,5.1
4818,256,2006,40.6,1.4533,-2.0425,5.666666667
4819,256,2008,41,1.5392,-2.47,4.833333333
4820,256,2010,41.5,1.4914,-1.5675,2.033333333
4821,256,2011,41.7,2.0694,-0.3875,5.133333333
4822,780,1995,2.4,1.9505,0.15,5.3
4823,780,1996,2.6,2.0648,0.535,3.266666667
4824,780,1998,2.9,1.765,-0.795,5.633333333
4825,780,2002,3.3,1.8056,-1.055,5.4
4826,780,2004,3.8,1.8532,-0.795,5.1
4827,780,2006,4.3,1.4533,-2.0425,5.666666667
4828,780,2008,4.7,1.5392,-2.47,4.833333333
4829,780,2010,5.1,1.4914,-1.5675,2.033333333
4830,780,2011,5.6,2.0694,-0.3875,5.133333333
4831,671,1996,6.5,2.0648,0.535,3.266666667
4832,671,1998,6.6,1.765,-0.795,5.633333333
4833,671,2002,6.6,1.8056,-1.055,5.4
4834,671,2006,6.9,1.4533,-2.0425,5.666666667
4835,671,2008,7,1.5392,-2.47,4.833333333
4836,671,2010,7.1,1.4914,-1.5675,2.033333333
4837,671,2011,7.3,2.0694,-0.3875,5.133333333
4838,672,1993,11.8,1.5967,-0.9375,4.566666667
4839,672,1996,12.2,2.0648,0.535,3.266666667
4840,672,1998,12.7,1.765,-0.795,5.633333333
4841,672,2002,13.3,1.8056,-1.055,5.4
4842,672,2004,13.3,1.8532,-0.795,5.1
4843,672,2006,13.3,1.4533,-2.0425,5.666666667
4844,672,2008,13.5,1.5392,-2.47,4.833333333
4845,672,2010,13.6,1.4914,-1.5675,2.033333333
4846,672,2011,14,2.0694,-0.3875,5.133333333
4847,766,1996,3.6,2.0648,0.535,3.266666667
4848,766,1998,4,1.765,-0.795,5.633333333
4849,766,2002,4.5,1.8056,-1.055,5.4
4850,766,2004,5.1,1.8532,-0.795,5.1
4851,766,2006,5.2,1.4533,-2.0425,5.666666667
4852,766,2008,5.8,1.5392,-2.47,4.833333333
4853,766,2010,5.9,1.4914,-1.5675,2.033333333
4854,766,2011,6.1,2.0694,-0.3875,5.133333333
4855,108,1995,1.8,1.9505,0.15,5.3
4856,108,1996,2,2.0648,0.535,3.266666667
4857,108,1998,2.3,1.765,-0.795,5.633333333
4858,108,2002,2.6,1.8056,-1.055,5.4
4859,108,2004,3,1.8532,-0.795,5.1
4860,108,2006,3.4,1.4533,-2.0425,5.666666667
4861,108,2008,3.7,1.5392,-2.47,4.833333333
4862,108,2010,3.8,1.4914,-1.5675,2.033333333
4863,108,2011,4.2,2.0694,-0.3875,5.133333333
4864,23,1998,4.1,1.765,-0.795,5.633333333
4865,23,2002,4.3,1.8056,-1.055,5.4
4866,23,2004,4.6,1.8532,-0.795,5.1
4867,23,2006,4.6,1.4533,-2.0425,5.666666667
4868,23,2008,5.2,1.5392,-2.47,4.833333333
4869,23,2010,5.4,1.4914,-1.5675,2.033333333
4870,23,2011,5.7,2.0694,-0.3875,5.133333333
4871,535,1998,3.5,1.765,-0.795,5.633333333
4872,535,2002,3.5,1.8056,-1.055,5.4
4873,535,2004,3.6,1.8532,-0.795,5.1
4874,535,2006,3.6,1.4533,-2.0425,5.666666667
4875,535,2008,3.7,1.5392,-2.47,4.833333333
4876,535,2010,3.7,1.4914,-1.5675,2.033333333
4877,535,2011,3.7,2.0694,-0.3875,5.133333333
4878,530,1998,3.3,1.765,-0.795,5.633333333
4879,530,2002,3.8,1.8056,-1.055,5.4
4880,530,2004,4,1.8532,-0.795,5.1
4881,530,2006,4.4,1.4533,-2.0425,5.666666667
4882,530,2008,4.7,1.5392,-2.47,4.833333333
4883,530,2010,5,1.4914,-1.5675,2.033333333
4884,530,2011,5.6,2.0694,-0.3875,5.133333333
4885,865,1998,13.8,1.765,-0.795,5.633333333
4886,865,2002,14.1,1.8056,-1.055,5.4
4887,865,2004,14.1,1.8532,-0.795,5.1
4888,865,2006,14.1,1.4533,-2.0425,5.666666667
4889,865,2008,14.2,1.5392,-2.47,4.833333333
4890,865,2010,14.1,1.4914,-1.5675,2.033333333
4891,865,2011,14.2,2.0694,-0.3875,5.133333333
4892,683,1993,38.1,1.5967,-0.9375,4.566666667
4893,683,1996,39.6,2.0648,0.535,3.266666667
4894,683,1998,40.2,1.765,-0.795,5.633333333
4895,683,2002,41.4,1.8056,-1.055,5.4
4896,683,2004,42,1.8532,-0.795,5.1
4897,683,2006,42.8,1.4533,-2.0425,5.666666667
